,customer_id,month,months_since_joined,referred_friends,transaction_count,transaction_value,clv,total_reward_points,earned_reward_points,cluster,churned
4087,31450,2017-02-01,59,1,24.0,243.0785109631895,7957.293260153334,8020.506691870388,288.0,C,False
4088,31459,2017-02-01,59,0,74.0,866.7630237857802,28373.909071564012,63275.980575083406,3182.0,B,False
4089,31464,2017-02-01,59,0,14.0,193.2936326403508,6327.561058955715,5730.999857967569,126.0,A,False
4090,31466,2017-02-01,59,1,57.0,57.0,1865.9227178556546,6363.853088177376,114.0,A,False
4091,31483,2017-02-01,59,1,42.0,289.2820073106105,9469.787180837784,16064.92499715819,588.0,A,False
4092,31485,2017-02-01,59,1,60.0,516.50337373296,16907.9891034635,31586.98252504669,1500.0,A,False
4093,31486,2017-02-01,59,1,35.0,170.71297144113174,5588.372134116688,6924.99975178749,280.0,B,False
4094,31490,2017-02-01,59,0,66.0,530.2318254721737,17357.396646993042,37699.731581363245,1716.0,B,False
4095,31491,2017-02-01,59,0,46.0,559.9273169721353,18329.49300151353,35170.420799819636,1242.0,C,True
4096,31495,2017-02-01,59,2,46.0,124.06927457402256,4061.4680353603444,7956.145275872349,276.0,C,False
4097,31496,2017-02-01,59,1,77.0,912.1600169556157,29860.001718545296,73853.99627781253,3465.0,C,False
4098,31500,2017-02-01,59,2,59.0,559.9808932298507,18331.24684636281,36709.985503508244,1593.0,B,False
4099,31510,2017-02-01,59,0,56.0,335.9476065272167,10997.408263655547,18974.988325411767,896.0,B,False
4100,31514,2017-02-01,59,1,57.0,711.8972292663043,23304.301980113898,51881.96573052982,1995.0,C,False
4101,31562,2017-02-01,59,0,53.0,53.0,1734.9807727429768,5088.966031551474,106.0,B,False
4102,31566,2017-02-01,59,1,34.0,202.93058970526488,6643.031534717518,4908.993794205712,340.0,B,False
4103,31567,2017-02-01,59,1,72.0,289.53139035015147,9477.950855906685,30883.56615730917,1008.0,B,False
4104,31568,2017-02-01,59,2,53.0,334.94182382308793,10964.48347774572,19361.772016708408,848.0,B,False
4105,31589,2017-02-01,59,1,62.0,537.4693447213381,17594.320359062047,31312.966764310568,1612.0,C,False
4106,31591,2017-02-01,59,0,87.0,1115.961992579913,36531.558495058285,87592.99861075086,4785.0,B,False
4107,31592,2017-02-01,59,1,63.0,351.78547097506737,11515.868457963667,20752.999646021468,1071.0,B,False
4108,31606,2017-02-01,59,1,36.0,358.5479820698142,11737.24254711172,13919.809608804995,612.0,C,False
4109,31607,2017-02-01,59,1,34.0,198.46943575491886,6496.993490791165,8198.994744822725,306.0,A,False
4110,31614,2017-02-01,59,0,41.0,135.957724200424,4450.6422149741165,7157.999454478417,246.0,C,False
4111,31618,2017-02-01,59,1,58.0,58.0,1898.6582041338238,4137.602692931854,116.0,A,False
4112,31640,2017-02-01,59,1,70.0,794.0415700221342,25993.33691975564,66327.99291323211,2730.0,B,False
4113,31651,2017-02-01,59,0,70.0,70.0,2291.4840394718562,6192.9998612960035,210.0,B,False
4114,31665,2017-02-01,59,2,41.0,471.1823457809948,15424.383214829411,23157.50559382226,943.0,A,False
4115,31669,2017-02-01,59,0,38.0,492.8696418030002,16134.32739616837,21601.98863913091,912.0,B,False
4116,31672,2017-02-01,59,1,45.0,377.69528523992983,12364.038827300988,16167.857250109184,810.0,A,False
4117,31673,2017-02-01,59,3,62.0,567.2859635680593,18570.381876180294,48803.99901900214,1736.0,B,False
4118,31676,2017-02-01,59,1,58.0,610.7992556325877,19994.810651476644,41552.99876250155,1740.0,B,False
4119,31679,2017-02-01,59,2,54.0,632.7367259477853,20712.944409957538,34955.99850416411,1674.0,C,False
4120,31687,2017-02-01,59,1,60.0,241.32101556789985,7899.760793756885,14159.671840725781,720.0,A,False
4121,31697,2017-02-01,59,0,68.0,544.5795597128637,17827.076704351966,32168.949864681792,1836.0,B,False
4122,31707,2017-02-01,59,1,38.0,437.67332625136635,14327.44916582235,13671.995593086624,798.0,A,False
4123,31708,2017-02-01,59,2,63.0,245.53432418827484,8037.685500284861,12857.684326467466,756.0,B,False
4124,31729,2017-02-01,59,1,35.0,481.30101623756485,15755.622812713777,14087.778772323283,840.0,B,False
4125,31739,2017-02-01,59,1,66.0,790.1465211277209,25865.83060011978,52753.99835322519,2574.0,B,False
4126,31743,2017-02-01,59,2,47.0,611.012268480093,20001.783730623225,32916.999497584016,1410.0,C,False
4127,31744,2017-02-01,59,0,56.0,162.80466137360563,5329.48975841768,7999.192858890686,448.0,C,False
4128,31746,2017-02-01,59,2,46.0,361.14499417546995,11822.257001260657,15692.864352551154,828.0,C,False
4129,31747,2017-02-01,59,1,31.0,216.6871192343343,7093.358218351602,8252.963383818773,310.0,B,False
4130,31750,2017-02-01,59,3,32.0,135.30836678912993,4429.385184347073,8471.99977154051,192.0,B,False
4131,31754,2017-02-01,59,0,26.0,48.005997597315826,1571.4996756167645,1681.3847238416752,52.0,A,True
4132,31761,2017-02-01,59,0,22.0,282.59307107584635,9250.821600509109,6241.456988470505,308.0,B,False
4133,31762,2017-02-01,59,0,42.0,222.28081523221462,7276.4705769344655,10151.973276045097,462.0,C,False
4134,31768,2017-02-01,59,1,38.0,314.08669691026853,10281.780756861635,7684.981814677007,570.0,B,False
4135,31778,2017-02-01,59,2,26.0,216.88640789611816,7099.882029604822,3355.979872011415,260.0,A,False
4136,31782,2017-02-01,59,3,41.0,456.5151994317665,14944.247046774348,27855.99691091176,902.0,B,False
4137,31789,2017-02-01,59,0,59.0,563.2933452935225,18439.68157544023,38916.997365826435,1652.0,B,False
4138,31790,2017-02-01,59,1,51.0,586.3766810412811,19195.325796065357,39234.99886142723,1479.0,A,False
4139,31797,2017-02-01,59,0,35.0,345.92950389707636,11324.17052803668,13658.052288586956,595.0,B,False
4140,31798,2017-02-01,59,2,61.0,695.8371259329783,22778.566687819828,64092.99873698458,2074.0,C,False
4141,31819,2017-02-01,59,3,31.0,223.87356515830876,7328.610020284673,10076.654573472657,341.0,C,False
4142,31824,2017-02-01,59,0,57.0,216.74464915977097,7095.241488436318,24138.733179378007,570.0,C,False
4143,31837,2017-02-01,59,0,43.0,353.77955324263945,11581.145710671315,17637.50940137403,731.0,B,False
4144,31840,2017-02-01,59,0,58.0,670.1032005007884,21936.15412495094,33373.999448602364,1914.0,A,False
4145,31841,2017-02-01,59,0,13.0,192.74895467060279,6309.730760751007,15177.174239740612,117.0,B,False
4146,31842,2017-02-01,59,1,30.0,331.924184515916,10865.699587613328,15781.99967413924,480.0,B,False
4147,31851,2017-02-01,59,0,36.0,528.7761451100425,17309.744242473094,14516.965836580344,936.0,A,False
4148,31856,2017-02-01,59,2,49.0,594.0625700733492,19446.927111010147,21614.883379142368,1421.0,B,False
4149,31858,2017-02-01,59,1,55.0,55.0,1800.4517452993155,7007.893874580492,110.0,C,False
4150,31861,2017-02-01,59,0,67.0,761.5073486011928,24928.31336085949,53192.99918471612,2546.0,B,False
4151,31864,2017-02-01,59,0,60.0,778.1569165652161,25473.345064483223,49905.99164003253,2280.0,C,False
4152,31867,2017-02-01,59,0,54.0,54.0,1767.7162590211462,4798.778730224537,108.0,B,False
4153,31876,2017-02-01,59,0,76.0,976.0648669331113,31951.95805809208,65335.99895691468,3648.0,C,False
4154,31877,2017-02-01,59,1,52.0,455.05725506276536,14896.520528888577,24309.66730771251,1144.0,C,False
4155,31898,2017-02-01,59,0,56.0,701.4304499972184,22961.666870974117,46546.99890005211,1960.0,B,False
4156,31901,2017-02-01,59,1,66.0,375.80245570685065,12302.076132093962,17993.985679072237,1188.0,B,False
4157,31904,2017-02-01,59,0,77.0,1006.3806793229094,32944.360918589875,85418.99867995102,3850.0,B,False
4158,31917,2017-02-01,59,1,76.0,926.6068470861952,30332.92572804793,61774.99910647674,3496.0,C,False
4159,31935,2017-02-01,59,1,77.0,210.69128694411808,6897.081732689025,31945.603221195583,770.0,C,False
4160,31936,2017-02-01,59,0,51.0,263.3772764372678,8621.783218793804,12496.999781643115,663.0,B,False
4161,31939,2017-02-01,59,1,26.0,276.793363685827,9060.965358825737,4141.822631908928,338.0,B,False
4162,31941,2017-02-01,59,3,36.0,453.89626433443465,14858.514932832224,35134.337690851426,792.0,C,False
4163,31949,2017-02-01,59,0,35.0,483.7742704865651,15836.58599324435,14006.99900351352,840.0,A,False
4164,31957,2017-02-01,59,1,56.0,529.8758555767147,17345.743799364798,44849.4955503097,1456.0,B,True
4165,31958,2017-02-01,59,0,61.0,617.3485837220461,20209.206091280343,43887.585470895385,1830.0,B,False
4166,31967,2017-02-01,59,2,36.0,475.93792805871055,15580.059513226282,20304.999053396103,828.0,C,False
4167,31970,2017-02-01,59,3,90.0,1180.6567187632647,38649.37181630333,104580.9905478096,5310.0,B,False
4168,31977,2017-02-01,59,1,4.0,35.108687403096496,1149.299954728603,981.9841609648739,4.0,A,False
4169,31983,2017-02-01,59,2,65.0,291.40823223962565,9539.390187825858,22068.99916111012,910.0,B,False
4170,31989,2017-02-01,59,2,64.0,313.3848247501453,10258.804630394896,29205.991057144063,960.0,B,False
4171,32000,2017-02-01,59,1,31.0,184.8600630158709,6051.484056237569,5901.998507407272,279.0,C,False
4172,32005,2017-02-01,59,1,52.0,410.38583152378953,13434.179756602141,24225.99955801518,1040.0,B,False
4173,32011,2017-02-01,59,0,58.0,653.0471565514732,21377.81623228828,30190.990190925753,1856.0,B,False
4174,32019,2017-02-01,59,3,59.0,407.85125981577147,13351.20931923328,29076.99857878812,1180.0,A,False
4175,32021,2017-02-01,59,0,63.0,601.986166930657,19706.309907206298,46595.95730300141,1890.0,B,False
4176,32024,2017-02-01,59,0,53.0,678.1948037084851,22201.036690724886,50802.99548265184,1749.0,B,False
4177,32032,2017-02-01,59,3,17.0,204.65394914547628,6699.4465440249105,7501.864635777956,170.0,C,False
4178,32043,2017-02-01,59,0,67.0,866.6231733715135,28369.33100024678,63424.97962717888,2881.0,B,False
4179,32061,2017-02-01,59,1,63.0,453.2977769330511,14838.923156716577,26745.999550322045,1386.0,B,False
4180,32070,2017-02-01,59,2,45.0,583.6961507326772,19107.577332929835,42379.97010517441,1305.0,B,False
4181,32110,2017-02-01,59,1,24.0,268.12314600704184,8777.14156697312,8891.999616328487,312.0,B,False
4182,32113,2017-02-01,59,0,50.0,60.277485638178966,1973.2128039911593,3422.790133072449,150.0,A,False
4183,32123,2017-02-01,59,0,19.0,256.10169635228834,8383.613566756236,14364.93416194797,228.0,A,False
4184,32144,2017-02-01,59,0,45.0,181.24475233903058,5933.135103184543,5895.47653868606,405.0,C,False
4185,32145,2017-02-01,59,1,38.0,352.25809134046364,11531.339915449882,12324.93602475375,646.0,B,False
4186,32158,2017-02-01,59,1,39.0,443.53718294328763,14519.405366097893,24268.964917030924,858.0,B,False
4187,32172,2017-02-01,59,5,54.0,205.49445136268682,6726.960792823176,14381.99970861786,540.0,B,False
4188,32176,2017-02-01,59,2,55.0,323.27477831932913,10582.557069750645,25248.996737277223,880.0,B,False
4189,32184,2017-02-01,59,1,34.0,129.60905333030286,4242.815386820652,6179.998646486285,204.0,C,False
4190,32191,2017-02-01,59,0,11.0,114.63185634824465,3752.529560529045,2252.6102493732888,55.0,B,False
4191,32193,2017-02-01,59,1,39.0,438.64627929503115,14359.299256832544,23370.109877716,819.0,B,False
4192,32207,2017-02-01,59,1,52.0,432.8309432578908,14168.931403785791,20088.999659246136,1092.0,A,False
4193,32209,2017-02-01,59,0,61.0,604.4021262055372,19785.397508897764,31272.997446452147,1830.0,B,False
4194,32210,2017-02-01,59,1,39.0,481.0969396220535,15748.942265467014,25813.999326131187,936.0,C,False
4195,32212,2017-02-01,59,1,12.0,88.93225103126831,2911.2404833207984,1972.968640745334,48.0,B,False
4196,32220,2017-02-01,59,3,41.0,350.9940533635057,11489.961017600093,16259.30046775269,697.0,B,False
4197,32223,2017-02-01,59,2,66.0,554.6760730865409,18157.59097935333,42210.99933225186,1782.0,B,False
4198,32228,2017-02-01,59,1,44.0,140.42471631380087,4596.871374006256,11628.222646821223,308.0,B,False
4199,32230,2017-02-01,59,1,40.0,235.1350571810667,7697.26043786738,8747.638383258018,440.0,C,False
4200,32234,2017-02-01,59,3,70.0,513.1266667000139,16797.450956721095,40234.9992847861,1750.0,C,False
4201,32241,2017-02-01,59,0,36.0,438.21274331157485,14345.107245595018,23969.999473539923,756.0,B,False
4202,32247,2017-02-01,59,2,49.0,312.9701795879153,10245.231019376406,13405.698608001949,735.0,B,False
4203,32256,2017-02-01,59,0,74.0,74.0,2422.4259845845336,6649.99897314318,222.0,B,False
4204,32274,2017-02-01,59,2,54.0,295.5129841150432,9673.761236518882,17551.9986237009,756.0,C,False
4205,32311,2017-02-01,59,2,61.0,499.9510474424833,16366.140653309816,29502.24095306305,1464.0,B,False
4206,32317,2017-02-01,59,1,69.0,988.3537330043539,32354.240064741512,64156.96777056321,3381.0,B,False
4207,32319,2017-02-01,59,1,44.0,553.1773137956577,18108.528365152342,35183.891656277265,1188.0,B,False
4208,32325,2017-02-01,59,1,35.0,286.4834454714083,9378.17489815197,14644.99935916266,490.0,B,False
4209,32328,2017-02-01,59,2,47.0,405.08342103975207,13260.602770960713,15414.985745120242,940.0,A,False
4210,32330,2017-02-01,59,0,56.0,554.9124021574877,18165.327326412444,25435.98955013196,1512.0,A,False
4211,32332,2017-02-01,59,0,67.0,67.0,2193.277580637349,11093.652615005583,201.0,B,False
4212,32338,2017-02-01,59,0,15.0,79.26222999381389,2594.6876423395997,1951.7838727592225,45.0,C,False
4213,32341,2017-02-01,59,0,34.0,490.35758546005883,16052.094010224018,16906.390939433924,816.0,B,False
4214,32344,2017-02-01,59,2,50.0,89.05599250472247,2915.291220627097,10092.917452547876,200.0,B,False
4215,32346,2017-02-01,59,1,37.0,346.3559726050102,11338.131188573321,22952.983627901373,629.0,B,False
4216,32347,2017-02-01,59,1,23.0,182.79665918951062,5983.9375285934275,8351.823637676342,207.0,B,False
4217,32349,2017-02-01,59,0,31.0,441.7330582636112,14460.346467402238,13772.999734750769,682.0,B,False
4218,32355,2017-02-01,59,1,26.0,196.71402740257582,6439.529344760456,5512.997719729703,234.0,A,False
4219,32365,2017-02-01,59,0,35.0,313.0128588937408,10246.62814720662,13115.99949910175,525.0,A,False
4220,32377,2017-02-01,59,0,53.0,455.5803395564254,14913.643954153107,21130.709063621918,1166.0,B,False
4221,32385,2017-02-01,59,0,54.0,495.4991857631536,16220.406796393809,42803.249033602595,1296.0,C,False
4222,32388,2017-02-01,59,1,53.0,435.51001624443415,14256.632160774996,18850.999715029444,1113.0,A,False
4223,32391,2017-02-01,59,0,71.0,605.9006951549729,19834.453892178903,53123.996398171184,2130.0,B,False
4224,32397,2017-02-01,59,1,28.0,279.3784900958059,9145.590728946932,9025.999802358254,364.0,C,False
4225,32403,2017-02-01,59,2,24.0,300.7312085002425,9844.58234927698,15950.913455408076,360.0,B,False
4226,32404,2017-02-01,59,0,35.0,240.30062047348682,7866.357664145414,8308.72016074139,420.0,B,False
4227,32407,2017-02-01,59,0,37.0,337.48620237183417,11047.774946814672,8746.999837602063,592.0,A,False
4228,32409,2017-02-01,59,0,17.0,125.09587292351252,4095.074231543264,4457.596892152323,102.0,C,False
4229,32412,2017-02-01,59,1,20.0,73.01163554657559,2390.071393581629,3403.9921858310768,60.0,B,False
4230,32419,2017-02-01,59,2,78.0,78.0,2553.367929697212,11608.997736963891,234.0,B,False
4231,32425,2017-02-01,59,1,75.0,214.23846519985574,7013.2003378059435,20556.999578038492,750.0,B,False
4232,32426,2017-02-01,59,2,36.0,468.857051646421,15348.263580594363,23784.792276820797,828.0,B,False
4233,32433,2017-02-01,59,0,37.0,233.34542740887656,7638.676037016847,17878.718734741553,407.0,B,False
4234,32468,2017-02-01,59,0,61.0,250.0984510391431,8187.094412183284,17847.393797610817,732.0,A,False
4235,32477,2017-02-01,59,0,71.0,146.35882456191052,4791.1272931354215,11130.589889914763,497.0,C,False
4236,32494,2017-02-01,59,3,20.0,154.99797884682985,5073.934209684386,6558.739283809873,140.0,B,False
4237,32498,2017-02-01,59,0,62.0,868.0529868492737,28416.13663972834,56096.996317458135,2666.0,C,False
4238,32502,2017-02-01,59,1,59.0,368.71047730592346,12069.91677046534,20304.999636085133,1062.0,B,False
4239,32507,2017-02-01,59,1,34.0,463.35558515765314,15168.170399841496,20330.999625745564,782.0,B,False
4240,32517,2017-02-01,59,0,44.0,417.9629093972136,13682.219085356233,22537.975893976807,880.0,C,False
4241,32523,2017-02-01,59,1,15.0,113.96775547864456,3730.7898956249323,3017.999202149551,75.0,A,False
4242,32560,2017-02-01,59,3,49.0,60.59083857741843,1983.4705648338568,3761.744274256302,147.0,A,False
4243,32565,2017-02-01,59,0,62.0,565.9363094823875,18526.200293378515,38135.96209430813,1736.0,B,False
4244,32567,2017-02-01,59,0,79.0,617.1675155761496,20203.27873747493,51911.99705487513,2370.0,B,False
4245,32572,2017-02-01,59,3,58.0,612.7529650516561,20058.766279356092,45808.14421816504,1740.0,B,False
4246,32573,2017-02-01,59,2,78.0,941.6966413188459,30826.897480091266,65797.99902866271,3666.0,B,False
4247,32574,2017-02-01,59,0,59.0,59.0,1931.3936904119928,5919.771517721928,118.0,B,False
4248,32580,2017-02-01,59,0,33.0,315.48506744842916,10327.557096425391,11324.224993258445,495.0,C,False
4249,32586,2017-02-01,59,1,14.0,111.97519794556574,3665.562555842367,3071.9998539128205,70.0,A,False
4250,32596,2017-02-01,59,1,47.0,47.0,1538.5678550739606,2865.362005976699,94.0,B,False
4251,32606,2017-02-01,59,0,59.0,348.8684200444191,11420.37737725071,20399.999657906217,1003.0,C,False
4252,32616,2017-02-01,59,1,62.0,729.5891416143329,23883.45533401737,38803.998820568435,2232.0,A,False
4253,32619,2017-02-01,59,0,36.0,546.9335764537224,17904.13658707093,25793.997226193995,972.0,A,False
4254,32624,2017-02-01,59,0,50.0,203.43821043037445,6659.648745998857,8138.570720383276,500.0,B,False
4255,32633,2017-02-01,59,1,31.0,367.28660868853933,12023.305738879046,14707.998274391299,558.0,C,False
4256,32635,2017-02-01,59,3,66.0,329.44064853544944,10784.399829603424,24620.51491769397,1056.0,B,False
4257,32639,2017-02-01,59,1,21.0,305.4661024514135,9999.58140524413,14762.917744190927,315.0,B,False
4258,32655,2017-02-01,59,1,67.0,156.71605421221642,5130.176242232858,16909.9932222672,469.0,B,False
4259,32659,2017-02-01,59,2,44.0,619.2952480834978,20272.931095772838,32343.987958552203,1320.0,B,False
4260,32666,2017-02-01,59,0,44.0,482.1910014669443,15784.756911977904,22923.583933798775,1056.0,B,False
4261,32698,2017-02-01,59,0,59.0,595.9340418718174,19508.190650388893,37661.47683684145,1711.0,C,False
4262,32708,2017-02-01,59,2,49.0,610.60948682507,19988.598477282125,32627.999216500153,1470.0,B,False
4263,32710,2017-02-01,59,3,61.0,700.8645624426689,22943.142266697167,34543.9445803522,2135.0,A,False
4264,32711,2017-02-01,59,0,37.0,320.5703063070958,10494.024863304488,11945.010571368513,592.0,C,False
4265,32721,2017-02-01,59,0,27.0,362.37075554981584,11862.382895910865,20792.988234068238,486.0,A,False
4266,32723,2017-02-01,59,0,41.0,255.4969786914544,8363.817840067839,9500.999518674793,492.0,C,False
4267,32744,2017-02-01,59,2,51.0,331.25785808107406,10843.887067748778,19346.857192657193,816.0,B,False
4268,32745,2017-02-01,59,1,65.0,65.0,2127.806608081009,5054.52354947636,195.0,A,False
4269,32752,2017-02-01,59,1,16.0,180.3689183998452,5904.4642532863845,13768.315054525232,144.0,B,False
4270,32753,2017-02-01,59,2,10.0,132.1196433149316,4325.000770812576,4784.790501903834,60.0,B,False
4271,32762,2017-02-01,59,1,51.0,201.12117325955936,6583.799407487631,9728.525236604759,510.0,A,False
4272,32778,2017-02-01,59,1,31.0,162.35798647469153,5314.867638393474,8662.943439997545,248.0,C,False
4273,32823,2017-02-01,59,2,2.0,23.456050846893028,767.84523063851,1530.6955194808418,2.0,C,False
4274,32827,2017-02-01,59,2,55.0,663.053533822693,21705.379858144483,34856.999383775925,1815.0,C,False
4275,32828,2017-02-01,59,1,47.0,429.8535393416341,14071.464638740603,14228.999716134973,987.0,C,False
4276,32831,2017-02-01,59,0,37.0,451.6217495535164,14784.05758543198,15218.919080452308,814.0,B,False
4277,32835,2017-02-01,59,2,54.0,744.7834295724858,24380.84773897804,43055.9975763621,1998.0,B,False
4278,32841,2017-02-01,59,2,55.0,599.2130073115685,19615.52917854845,43668.74762858189,1595.0,C,False
4279,32842,2017-02-01,59,0,50.0,303.79155922147936,9944.764418318415,12565.923960308115,750.0,C,False
4280,32845,2017-02-01,59,2,60.0,452.270320795186,14805.288880414073,30757.95685504839,1320.0,B,False
4281,32855,2017-02-01,59,0,26.0,123.24582359605029,4034.511967170187,5605.884214549707,156.0,C,False
4282,32865,2017-02-01,59,0,48.0,80.33579955217266,2629.8314638859133,5155.298046973181,192.0,B,False
4283,32875,2017-02-01,59,3,65.0,551.2428923544339,18045.20413860697,38691.999334283886,1755.0,B,False
4284,32894,2017-02-01,59,0,52.0,705.8727868248981,23107.08892723963,36860.998682791585,1820.0,B,False
4285,32909,2017-02-01,59,0,43.0,335.69421786923493,10989.11346271914,25731.550378806856,688.0,A,False
4286,32910,2017-02-01,59,0,60.0,126.75690405370773,4149.448893313382,16912.56209360371,360.0,B,False
4287,32916,2017-02-01,59,0,83.0,855.1463809685787,27993.632620023105,73102.97490051607,3486.0,B,False
4288,32946,2017-02-01,59,1,71.0,494.3512998233632,16182.830191962901,25588.507792113745,1704.0,B,False
4289,32954,2017-02-01,59,1,10.0,136.43735255183822,4466.3430822904575,7738.999689084853,60.0,B,False
4290,32957,2017-02-01,59,1,56.0,56.0,1833.1872315774851,8329.885272800959,112.0,B,False
4291,32968,2017-02-01,59,1,47.0,381.4401992436648,12486.630408283183,22022.012932176596,893.0,B,False
4292,32975,2017-02-01,59,1,64.0,897.4931140840381,29379.87352084953,71075.99530294706,2816.0,B,False
4293,32980,2017-02-01,59,1,43.0,109.20726793244009,3574.9530208787596,7148.2365171741785,215.0,A,False
4294,32987,2017-02-01,59,4,59.0,346.2732436118315,11335.423014752312,19134.985565231218,1003.0,C,False
4295,32988,2017-02-01,59,3,32.0,351.5049869875907,11506.686678240381,16131.992892272132,544.0,C,False
4296,32990,2017-02-01,59,1,24.0,319.6616771538529,10464.280446126562,7593.993312313714,360.0,A,False
4297,33002,2017-02-01,59,2,70.0,978.6842151389301,32037.703695341406,65503.99879299207,3360.0,A,False
4298,33012,2017-02-01,59,0,78.0,1118.959987843042,36629.69932785647,82677.99866497326,4290.0,B,False
4299,33018,2017-02-01,59,0,61.0,800.2974208613088,26198.12523905972,50403.997251249646,2440.0,B,False
4300,33022,2017-02-01,59,0,51.0,258.59074335605305,8465.093730793693,13298.313693737931,612.0,C,False
4301,33027,2017-02-01,59,0,54.0,588.0866620619804,19251.302856304388,30801.99939623673,1566.0,B,False
4302,33038,2017-02-01,59,0,27.0,402.98064920129167,13191.767512296667,15910.982069109592,540.0,B,False
4303,33057,2017-02-01,59,0,33.0,269.0420060994372,8807.220898919288,13320.740209419066,429.0,B,False
4304,33058,2017-02-01,59,0,63.0,727.6324623725287,23819.402487546507,42599.999318643044,2268.0,B,False
4305,33061,2017-02-01,59,2,29.0,233.97804819354775,7659.385186032736,10151.808438132264,319.0,A,False
4306,33062,2017-02-01,59,0,30.0,389.84981569924827,12761.923292369602,13528.944863888333,570.0,B,False
4307,33069,2017-02-01,59,1,39.0,527.2381340864605,17259.396703714952,29523.978865697343,1014.0,C,False
4308,33070,2017-02-01,59,0,63.0,63.0,2062.3356355246706,13045.945866804817,189.0,C,False
4309,33074,2017-02-01,59,1,11.0,139.22753552378936,4557.681078682347,2348.3446145856383,66.0,C,False
4310,33077,2017-02-01,59,2,51.0,322.57381534934905,10559.610706065358,25329.25039497835,816.0,B,False
4311,33082,2017-02-01,59,2,76.0,634.6936493083853,20777.00524777589,41997.8770638579,2356.0,B,False
4312,33086,2017-02-01,59,3,74.0,915.5110283389662,29969.69870570296,59086.99905808762,3330.0,C,False
4313,33097,2017-02-01,59,1,9.0,92.21591306920126,3018.7327569056984,2185.889119049573,36.0,B,False
4314,33106,2017-02-01,59,2,33.0,385.2452482572249,12611.190538054341,18867.99950199957,627.0,B,False
4315,33110,2017-02-01,59,0,45.0,330.52837989295745,10820.007244531464,15926.999264683132,720.0,B,False
4316,33119,2017-02-01,59,1,19.0,255.8284456235717,8374.668571275832,4861.826774516756,228.0,A,False
4317,33122,2017-02-01,59,0,52.0,395.20050275602057,12937.08063509535,22414.414929997703,988.0,B,False
4318,33124,2017-02-01,59,2,31.0,435.15580793177503,14245.036979416329,23689.999275522885,651.0,A,False
4319,33131,2017-02-01,59,1,12.0,131.62927086058002,4308.948190061958,7810.610648220461,72.0,B,False
4320,33132,2017-02-01,59,2,50.0,486.8733465450169,15938.035755030804,20667.93913940723,1200.0,B,False
4321,33139,2017-02-01,59,1,60.0,506.7622165808976,16589.10758717867,37384.59279100205,1500.0,A,False
4322,33140,2017-02-01,59,0,29.0,112.85056452036687,3694.218106340138,6283.999597262673,145.0,C,False
4323,33143,2017-02-01,59,0,60.0,795.1842184589667,26030.742071980352,53268.60212685609,2340.0,B,False
4324,33147,2017-02-01,59,0,66.0,66.0,2160.542094359179,9496.99959495149,198.0,B,False
4325,33150,2017-02-01,59,2,25.0,289.8533339098625,9488.48983488795,5347.969456792202,350.0,A,False
4326,33153,2017-02-01,59,3,63.0,208.50837642759646,6825.623095428959,29281.64552374248,630.0,C,False
4327,33154,2017-02-01,59,0,45.0,482.0774269174958,15781.038993872884,25659.715963699222,1080.0,A,False
4328,33160,2017-02-01,59,0,45.0,102.09354311380235,3342.0817796915703,6737.99974802395,225.0,C,False
4329,33167,2017-02-01,59,0,59.0,466.5614565499445,15273.116158813424,31769.99945900225,1357.0,B,False
4330,33168,2017-02-01,59,0,51.0,82.73525230651104,2708.3787166006728,8995.800554620424,204.0,B,False
4331,33169,2017-02-01,59,1,36.0,342.64181029524485,11216.546279247099,12429.844655732786,612.0,C,False
4332,33182,2017-02-01,59,0,40.0,503.40281131413514,16479.135822165757,21579.999620771854,1000.0,C,False
4333,33184,2017-02-01,59,1,22.0,238.41489866719718,7804.627643831175,8800.86396565712,242.0,B,False
4334,33206,2017-02-01,59,0,36.0,167.85077057437618,5494.676596917649,8553.99890621837,288.0,C,False
4335,33210,2017-02-01,59,2,22.0,188.44187875608173,6168.7365362521705,2394.172342260217,198.0,A,False
4336,33213,2017-02-01,59,0,11.0,157.43509437591044,5153.714371644915,3605.9920793338283,77.0,A,False
4337,33217,2017-02-01,59,1,45.0,469.96077998395623,15384.394664442576,20507.997317719022,1035.0,B,False
4338,33218,2017-02-01,59,0,65.0,520.8734943815252,17051.047127988553,33590.99943600997,1690.0,B,False
4339,33222,2017-02-01,59,0,21.0,114.70120763524105,3754.7998086328894,2939.999942809994,105.0,A,False
4340,33236,2017-02-01,59,0,55.0,282.7562183812888,9256.162306887742,22055.988796788988,770.0,A,False
4341,33237,2017-02-01,59,1,20.0,239.15276637406063,7828.782102024309,9905.997489079407,220.0,C,False
4342,33238,2017-02-01,59,1,76.0,580.7986784612348,19012.72716914666,39818.94645620713,2204.0,B,False
4343,33247,2017-02-01,59,0,81.0,81.0,2651.5743885317193,23784.7169819001,324.0,B,False
4344,33257,2017-02-01,59,0,50.0,489.1203418991005,16011.592240611517,19849.526041575413,1200.0,B,False
4345,33265,2017-02-01,59,1,32.0,414.216800517933,13559.588389542017,14286.999521339905,640.0,A,False
4346,33268,2017-02-01,59,1,64.0,538.051019522428,17613.361766531485,30853.99805469732,1664.0,B,False
4347,33270,2017-02-01,59,1,57.0,492.15688668760004,16110.995010868492,21040.999669690576,1368.0,C,False
